,corpus,corpus_path,extracted_filename,phone,pred_phone,next_phone,start_time,end_time,duration,word,pred_word,next_word,is_word_onset,speaker,gender,f1,f2,deltaFormant,norm_f1,norm_f2,norm_deltaFormant,norm_duration
6765,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlm0/sx64,dr7_mdlm0_attendance_eh_9775.wav,eh,t,n,0.6109375,0.6788125,0.06787500000000002,attendance,regular,is,False,mdlm0,m,629.0,1792.0,1163.0,0.06419809189060628,0.2938234877228858,0.21008067395095012,-0.7643455585843544
6766,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlm0/sx64,dr7_mdlm0_is_eh_18040.wav,eh,s,l,1.1275,1.198375,0.07087500000000002,is,attendance,seldom,True,mdlm0,m,603.0,1429.0,826.0,-0.3643675485683,-2.3482894129612584,-1.7309677464068223,-0.6932218824871262
6767,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sa1,dr7_mdlr0_had_ae_6840.wav,AE,hv,dcl,0.4275,0.5675,0.14,had,she,,False,mdlr0,m,607.0,1563.0,956.0,0.192180345677403,0.6236204242315936,0.4349527659672946,0.5357988635571864
6768,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sa2,dr7_mdlr0_dont_ae_5013.wav,AE,n,s,0.3133125,0.4575,0.14418750000000002,don't,,ask,True,mdlr0,m,642.0,1525.0,883.0,0.9002131981730982,0.24637970450828478,-0.16055801164862565,0.6658874033172414
6769,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sa2,dr7_mdlr0_carry_eh_15025.wav,eh,k,r,0.9390625,1.013,0.07393749999999988,carry,to,,False,mdlr0,m,517.0,1643.0,1126.0,-1.6284755607400991,1.41781141312277,1.8217586864427253,-1.5164934726574113
6770,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sa2,dr7_mdlr0_rag_ae_27446.wav,AE,r,gcl,1.715375,1.8725,0.15712499999999996,rag,oily,like,False,mdlr0,m,593.0,1480.0,887.0,-0.0910327953208751,-0.20035272674300195,-0.12792728410802728,1.0678027425759156
6771,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sa2,dr7_mdlr0_that_ae_35634.wav,AE,dh,tcl,2.227125,2.4075,0.18037500000000017,that,like,,False,mdlr0,m,608.0,1519.0,911.0,0.21240985574870858,0.18681538034144657,0.06785708113556294,1.7900853812436885
6772,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si1233,dr7_mdlr0_evidence_eh_27227.wav,eh,q,v,1.7016875,1.804125,0.10243749999999996,evidence,most,,False,mdlr0,m,575.0,1556.0,981.0,-0.4551639766043755,0.5541287127036156,0.6388948130960344,-0.6311147542904697
6773,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si1863,dr7_mdlr0_havent_ae_4511.wav,AE,hv,v,0.2819375,0.3925,0.11056250000000001,haven't,we,slept,False,mdlr0,m,653.0,1468.0,815.0,1.1227378089574596,-0.3194813750766784,-0.7152803798387979,-0.3787041547560338
6774,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si1863,dr7_mdlr0_slept_eh_11613.wav,eh,l,pcl,0.7258125,0.785875,0.06006250000000002,slept,haven't,,False,mdlr0,m,588.0,1305.0,717.0,-0.192180345677403,-1.9376455149424503,-1.514733204583458,-1.9475331118623642
6775,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si1863,dr7_mdlr0_together_eh_16459.wav,eh,g,dh,1.0286875,1.1775,0.14881250000000001,together,,since,False,mdlr0,m,543.0,1592.0,1049.0,-1.102508298886154,0.911514657704645,1.1936171812862066,0.8095672830522268
6776,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si603,dr7_mdlr0_melancholy_eh_14036.wav,eh,m,l,0.87725,0.97125,0.09399999999999997,melancholy,,,False,mdlr0,m,637.0,1303.0,666.0,0.7990656478165703,-1.9575002896647298,-1.9307749807260872,-0.8932334538069974
6777,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/si603,dr7_mdlr0_obsession_eh_31164.wav,eh,s,sh,1.94775,2.0825,0.13474999999999993,obsession,,,False,mdlr0,m,537.0,1466.0,929.0,-1.2238853593139876,-0.3393361497989578,0.2146953550682556,0.37270278385801064
6778,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx153,dr7_mdlr0_scholastic_ae_6240.wav,AE,el,s,0.39,0.5275,0.13749999999999996,scholastic,,aptitude,False,mdlr0,m,665.0,1391.0,726.0,1.3654919298131265,-1.0838902018844356,-1.4413140676171117,0.4581340637004355
6779,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx153,dr7_mdlr0_aptitude_ae_12662.wav,AE,q,pcl,0.791375,0.9125,0.12112499999999993,aptitude,scholastic,is,False,mdlr0,m,653.0,1561.0,908.0,1.1227378089574596,0.6037656495093142,0.043384035480114165,-0.05057037536127158
6780,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx153,dr7_mdlr0_standardized_ae_36120.wav,AE,t,nx,2.2575,2.38,0.12250000000000005,standardized,by,tests,False,mdlr0,m,616.0,1555.0,939.0,0.3742459363191532,0.5442013253424759,0.2962721739197515,-0.00785473544005569
6781,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx153,dr7_mdlr0_tests_eh_47768.wav,eh,t,s,2.9855,3.1425,0.15700000000000003,tests,standardized,,False,mdlr0,m,578.0,1561.0,983.0,-0.3944754463904588,0.6037656495093142,0.6552101768663335,1.0639195025830803
6782,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx243,dr7_mdlr0_the_eh_19801.wav,eh,q,s,1.2375625,1.37075,0.13318750000000001,the,that,,True,mdlr0,m,585.0,1601.0,1016.0,-0.25286887589131973,1.0008611439549024,0.9244136790762701,0.32416228394754526
6783,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx243,dr7_mdlr0_barely_eh_31983.wav,eh,b,r,1.9989375,2.105,0.10606249999999995,barely,is,,False,mdlr0,m,536.0,1428.0,892.0,-1.244114869385293,-0.7165768695222666,-0.08713887468227931,-0.5185007944981839
6784,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx243,dr7_mdlr0_intelligible_eh_40981.wav,eh,t,l,2.5613125,2.66,0.09868750000000004,intelligible,,,False,mdlr0,m,603.0,1292.0,689.0,0.11126230539218068,-2.0667015506372666,-1.7431482973676464,-0.7476119540755908
6785,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx333,dr7_mdlr0_shellfish_eh_56198.wav,eh,sh,l,3.512375,3.5959375,0.08356249999999976,shellfish,eating,,False,mdlr0,m,514.0,1533.0,1019.0,-1.6891640909540158,0.3257988033974024,0.9488867247317189,-1.2174839932089312
6786,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx423,dr7_mdlr0_smash_ae_5366.wav,AE,m,sh,0.335375,0.4908125,0.1554375,smash,,,False,mdlr0,m,702.0,1500.0,798.0,2.113983802451433,-0.0018049795202078347,-0.853960971886341,1.0153790026726115
6787,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx423,dr7_mdlr0_cash_ae_26067.wav,AE,k,sh,1.6291875,1.7875,0.15831250000000008,cash,their,value,False,mdlr0,m,613.0,1608.0,995.0,0.31355740610523647,1.0703528554828803,0.7531023594881286,1.1046935225078751
6788,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr0/sx63,dr7_mdlr0_continental_eh_6851.wav,eh,en,nx,0.4281875,0.509125,0.08093750000000005,continental,,drift,False,mdlr0,m,580.0,1554.0,974.0,-0.3540164262478476,0.5342739379813363,0.5817910398999873,-1.2990320330585086
6789,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sa1,dr7_mdlr1_had_ae_8640.wav,AE,hv,dcl,0.54,0.6525,0.11249999999999993,had,she,,False,mdlr1,m,659.0,1664.0,1005.0,-0.5096823405960664,0.6740464286358966,0.8428295853291125,0.014529604845993131
6790,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sa2,dr7_mdlr1_dont_ae_4840.wav,AE,n,s,0.3025,0.4575,0.15500000000000003,don't,,ask,True,mdlr1,m,729.0,1615.0,886.0,0.6754182065940902,0.37817786425116284,0.13520326062464763,0.9922509309411117
6791,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sa2,dr7_mdlr1_rag_ae_26241.wav,AE,r,gcl,1.6400625,1.8075,0.16743750000000013,rag,oily,like,False,mdlr1,m,728.0,1637.0,909.0,0.658488198777088,0.5110168115259413,0.2719713738028215,1.2783782013718907
6792,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sa2,dr7_mdlr1_that_ae_34200.wav,AE,dh,tcl,2.1375,2.3075,0.16999999999999993,that,like,,False,mdlr1,m,707.0,1564.0,857.0,0.30295803462004095,0.07023303193235834,-0.03724349077391941,1.3373290460335034
6793,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si1299,dr7_mdlr1_well_eh_6851.wav,eh,w,l,0.4281875,0.532625,0.10443750000000002,well,how,do,False,mdlr1,m,646.0,1197.0,551.0,-0.7297724422170956,-2.145762133969627,-1.8568540400139717,-0.17094988201616676
6794,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si1299,dr7_mdlr1_faculty_ae_13983.wav,AE,f,kcl,0.8739375,0.9925,0.11856250000000002,faculty,do,members,False,mdlr1,m,800.0,1467.0,667.0,1.8774487616012492,-0.5154659628700737,-1.1670670344197036,0.15399867636250428
6795,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si1299,dr7_mdlr1_members_eh_22600.wav,eh,m,m,1.4125,1.5169375,0.10443749999999996,members,faculty,govern,False,mdlr1,m,657.0,1477.0,820.0,-0.543542356230071,-0.45508462319971993,-0.25726175979967736,-0.17094988201616804
6796,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si1299,dr7_mdlr1_themselves_eh_35850.wav,eh,dh,m,2.240625,2.2825,0.04187500000000011,themselves,govern,,False,mdlr1,m,647.0,1531.0,884.0,-0.7128424344000933,-0.12902538897980928,0.1233103812178499,-1.6102131870473582
6797,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si1299,dr7_mdlr1_themselves_eh_39686.wav,eh,s,l,2.480375,2.5874375,0.10706250000000006,themselves,govern,,False,mdlr1,m,657.0,1324.0,667.0,-0.543542356230071,-1.3789191201561335,-1.1670670344197036,-0.11056121187499679
6798,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si669,dr7_mdlr1_happened_ae_25617.wav,AE,hv,pcl,1.6010625,1.7325,0.13143749999999987,happened,what,when,False,mdlr1,m,816.0,1562.0,746.0,2.148328886673285,0.05815676399828758,-0.6972982978511932,0.45019072515013925
6799,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si669,dr7_mdlr1_when_eh_32748.wav,eh,w,n,2.04675,2.114875,0.06812500000000021,when,happened,an,False,mdlr1,m,650.0,1318.0,668.0,-0.6620524109490866,-1.4151479239583458,-1.1611205947163046,-1.0063264856356662
6800,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/si669,dr7_mdlr1_an_eh_36720.wav,eh,n,m,2.295,2.390125,0.0951249999999999,an,when,emperor,True,mdlr1,m,663.0,1587.0,924.0,-0.4419623093280575,0.20911011317417214,0.36116796935380446,-0.385185878469364
6801,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx129,dr7_mdlr1_angora_ae_3181.wav,AE,q,ng,0.1988125,0.2819375,0.083125,angora,,cats,False,mdlr1,m,665.0,1948.0,1283.0,-0.40810229369405304,2.3888764752739453,2.4959398228739964,-0.6612483705432769
6802,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx129,dr7_mdlr1_cats_ae_12825.wav,AE,k,tcl,0.8015625,1.0275,0.22593750000000012,cats,angora,are,False,mdlr1,m,795.0,1641.0,846.0,1.7927987225162378,0.5351693473940828,-0.10265432751130692,2.6241828502322275
6803,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx219,dr7_mdlr1_have_ae_29400.wav,AE,hh,f,1.8375,1.9075,0.07000000000000006,have,organizations,frequent,False,mdlr1,m,660.0,1551.0,891.0,-0.4927523327790642,-0.008262709639101628,0.16493545914164195,-0.9631917212491203
6804,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx39,dr7_mdlr1_graduation_ae_31026.wav,AE,r,zh,1.939125,2.0525,0.11337500000000023,graduation,a,present,False,mdlr1,m,686.0,1623.0,937.0,-0.05257212953700604,0.4264829359874459,0.4384716854979897,0.03465916155972284
6805,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx39,dr7_mdlr1_present_eh_41986.wav,eh,r,z,2.624125,2.6975,0.07337499999999997,present,graduation,,False,mdlr1,m,603.0,1493.0,890.0,-1.457762778348192,-0.3584744797271538,0.1589890194382431,-0.8855491453533338
6806,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx399,dr7_mdlr1_ever_eh_27240.wav,eh,q,v,1.7025,1.8030625,0.10056250000000011,ever,will,,False,mdlr1,m,681.0,1524.0,843.0,-0.13722216862201722,-0.17129232674905695,-0.12049364662150351,-0.2600950617483664
6807,TIMIT,timit/TIMIT_ORIG/train/dr7/mdlr1/sx399,dr7_mdlr1_enter_eh_31672.wav,eh,q,nx,1.9795,2.062625,0.08312500000000012,enter,,here,True,mdlr1,m,644.0,1772.0,1128.0,-0.7636324578511,1.3261648970757178,1.5742416688471728,-0.6612483705432743
6808,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sa1,dr7_mdpb0_had_ae_7143.wav,AE,hv,dcl,0.4464375,0.5625,0.11606250000000001,had,she,,False,mdpb0,m,671.0,1728.0,1057.0,-0.45345519013005336,0.769463496381625,0.8208136172433516,-0.1505274301613484
6809,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sa2,dr7_mdpb0_dont_ae_4520.wav,AE,nx,s,0.2825,0.4175,0.135,don't,,ask,True,mdpb0,m,778.0,1666.0,888.0,0.9992305986099389,0.2971195679097364,-0.21131064848675585,0.43421374085004444
6810,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sa2,dr7_mdpb0_rag_ae_22520.wav,AE,r,gcl,1.4075,1.5475,0.14000000000000012,rag,oily,like,False,mdpb0,m,670.0,1608.0,938.0,-0.46703169282855794,-0.1447505587252562,0.0940515603091339,0.5886008487078416
6811,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sa2,dr7_mdpb0_that_ae_29920.wav,AE,dh,tcl,1.87,2.020875,0.1508750000000001,that,like,,False,mdpb0,m,790.0,1564.0,774.0,1.1621486309919942,-0.47996237893111265,-0.9075364845413845,0.9243928082985414
6812,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si1760,dr7_mdpb0_laughed_ae_18840.wav,AE,l,f,1.1775,1.3225,0.14500000000000002,laughed,mouth,,False,mdpb0,m,870.0,1486.0,616.0,2.2482688468723624,-1.0742015147505855,-1.872481064336396,0.7429879565656318
6813,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si2126,dr7_mdpb0_hand_ae_13910.wav,AE,hh,n,0.869375,1.0704375,0.20106249999999992,hand,white,poised,False,mdpb0,m,703.0,1799.0,1096.0,-0.019007103777906133,1.3103734789865298,1.0589961401041454,2.4740534034211388
6814,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si2126,dr7_mdpb0_desk_eh_43760.wav,eh,d,s,2.735,2.8825,0.14749999999999996,desk,his,,False,mdpb0,m,638.0,1667.0,1029.0,-0.9014797791807052,0.3047380183689604,0.6498107803176533,0.8201815104945269
6815,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si866,dr7_mdpb0_shop_ae_13535.wav,AE,p,dx,0.8459375,0.9675,0.12156250000000002,shop,old,adage,True,mdpb0,m,701.0,1589.0,888.0,-0.04616010917491534,-0.2895011174505124,-0.21131064848675585,0.019298388482224635
6816,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si866,dr7_mdpb0_mechanic_ae_44210.wav,AE,k,nx,2.763125,2.8675,0.1043750000000001,mechanic,good,is,False,mdpb0,m,740.0,1706.0,966.0,0.4833234960667641,0.6018575862786968,0.26505439723483215,-0.5114072947789379
6817,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/si866,dr7_mdpb0_bad_ae_59484.wav,AE,b,dcl,3.71775,3.8876875,0.16993750000000007,bad,a,boss,False,mdpb0,m,726.0,1649.0,923.0,0.2932524582876997,0.16760591010292822,0.0024428976703669792,1.5129936570063787
6818,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx146,dr7_mdpb0_programs_ae_18564.wav,AE,r,m,1.16025,1.27675,0.11650000000000005,programs,cyclical,,False,mdpb0,m,756.0,1473.0,717.0,0.7005475392428377,-1.1732413707204976,-1.2556494025686988,-0.13701855822379036
6819,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx146,dr7_mdpb0_never_eh_26610.wav,eh,n,v,1.663125,1.7728125,0.10968749999999994,never,will,compile,False,mdpb0,m,683.0,1692.0,1009.0,-0.29053715774799815,0.4951992798495607,0.5276658967992973,-0.34737099268003746
6820,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx326,dr7_mdpb0_collects_eh_15633.wav,eh,el,kcl,0.9770625,1.0925,0.11543750000000008,collects,steve,rare,False,mdpb0,m,625.0,1340.0,715.0,-1.077974314261265,-2.186495281797291,-1.2678638909205344,-0.16982581864357046
6821,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx326,dr7_mdpb0_rare_eh_20553.wav,eh,r,axr,1.2845625,1.4020625,0.11749999999999994,rare,collects,and,False,mdpb0,m,609.0,1498.0,889.0,-1.2951983574373387,-0.9827801092398973,-0.20520340431083806,-0.10614113665223507
6822,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx326,dr7_mdpb0_rare_eh_23895.wav,eh,axr,n,1.4934375,1.5639375,0.07050000000000001,rare,collects,and,True,mdpb0,m,679.0,1576.0,897.0,-0.3448431685420166,-0.38854097342042454,-0.1563454509034957,-1.557379950515492
6823,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx416,dr7_mdpb0_rarely_eh_25608.wav,eh,r,axr,1.6005,1.68,0.0794999999999999,rarely,,occurs,False,mdpb0,m,635.0,1540.0,905.0,-0.942209287276219,-0.6628051899524889,-0.10748749749615333,-1.2794831563714668
6824,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx56,dr7_mdpb0_academic_ae_2533.wav,AE,q,kcl,0.1583125,0.2401875,0.081875,academic,,aptitude,False,mdpb0,m,828.0,1567.0,739.0,1.678055733535169,-0.4571070275534406,-1.1212900306985074,-1.206149280139012
6825,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx56,dr7_mdpb0_academic_eh_6900.wav,eh,d,m,0.43125,0.5169375,0.08568750000000003,academic,,aptitude,False,mdpb0,m,692.0,1745.0,1053.0,-0.16834863346145673,0.8989771541884332,0.7963846405396804,-1.0884291103974435
6826,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx56,dr7_mdpb0_academic_ae_11300.wav,AE,k,pcl,0.70625,0.8250625,0.11881249999999999,academic,,aptitude,True,mdpb0,m,712.0,1723.0,1011.0,0.10318142050863528,0.731371244085505,0.539880385151133,-0.06561452083956273
6827,TIMIT,timit/TIMIT_ORIG/train/dr7/mdpb0/sx56,dr7_mdpb0_guarantees_eh_21820.wav,eh,g,axr,1.36375,1.455625,0.09187499999999993,guarantees,aptitude,,False,mdpb0,m,582.0,1924.0,1342.0,-1.661763930296963,2.262679786389531,2.5613782073799234,-0.8973750644234272
6828,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sa1,dr7_mfxs0_had_ae_6099.wav,AE,hv,dcl,0.3811875,0.503875,0.12268749999999995,had,she,your,False,mfxs0,m,595.0,1927.0,1332.0,-0.3191740547738036,1.3520016286084107,1.1793527518638578,0.6681411404269795
6829,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sa2,dr7_mfxs0_dont_ae_5329.wav,AE,q,s,0.3330625,0.4464375,0.113375,don't,,ask,True,mfxs0,m,666.0,1921.0,1255.0,0.6487733927437378,1.2981328137185444,0.6574552697172081,0.4281862972820012
6830,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sa2,dr7_mfxs0_carry_eh_14290.wav,eh,k,r,0.893125,0.99475,0.10162500000000008,carry,to,an,False,mfxs0,m,512.0,1857.0,1345.0,-1.4507182539844508,0.7235321215599695,1.2674653137847207,0.12542448177021662
6831,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sa2,dr7_mfxs0_rag_ae_27446.wav,AE,r,gcl,1.715375,1.851125,0.13574999999999982,rag,oily,like,False,mfxs0,m,623.0,1852.0,1229.0,0.06255169917677612,0.6786414424850808,0.4812301458754822,1.0047220949055047
6832,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sa2,dr7_mfxs0_that_ae_34522.wav,AE,dh,tcl,2.157625,2.3375,0.179875,that,like,,False,mfxs0,m,692.0,1846.0,1154.0,1.0032330214121332,0.6247726275952145,-0.027111557514111675,2.141689338263601
6833,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/si2304,dr7_mfxs0_said_eh_17712.wav,eh,s,dcl,1.107,1.183375,0.07637500000000008,said,it,my,False,mfxs0,m,548.0,1740.0,1192.0,-0.9599279989051338,-0.3269097687924252,0.23044823886994922,-0.5251913345423456
6834,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/si2304,dr7_mfxs0_contentedly_eh_31740.wav,eh,t,n,1.98375,2.0525,0.06875000000000031,contentedly,wife,,False,mfxs0,m,590.0,1832.0,1242.0,-0.38733936797926427,0.4990787261855262,0.5693427077963451,-0.7216644275872224
6835,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx144,dr7_mfxs0_muskrat_ae_30320.wav,AE,r,tcl,1.895,2.0325,0.13750000000000018,muskrat,a,coat,False,mfxs0,m,643.0,1736.0,1093.0,0.3352129519986188,-0.36282231205233617,-0.4405628096043147,1.0498142801945034
6836,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx234,dr7_mfxs0_apples_ae_23910.wav,AE,q,pcl,1.494375,1.6425,0.14812500000000006,apples,,and,True,mfxs0,m,717.0,1641.0,924.0,1.3440595874394365,-1.2157452144752208,-1.586026114575533,1.3235882623062223
6837,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx234,dr7_mfxs0_and_eh_33134.wav,eh,q,n,2.070875,2.10025,0.02937499999999993,and,apples,,False,mfxs0,m,639.0,1701.0,1062.0,0.2806807014342503,-0.6770570655765568,-0.6506773803386802,-1.7362385965894953
6838,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx324,dr7_mfxs0_dispensing_eh_46210.wav,eh,p,n,2.888125,2.98,0.09187499999999993,dispensing,illegally,tranquilizers,False,mfxs0,m,596.0,1860.0,1264.0,-0.30554099213271146,0.7504665290049027,0.7184562741239594,-0.12580340769701423
6839,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx324,dr7_mfxs0_tranquilizers_ae_53720.wav,AE,r,ng,3.3575,3.4265,0.06899999999999995,tranquilizers,dispensing,,False,mfxs0,m,671.0,1901.0,1230.0,0.7169387059491985,1.1185700974189898,0.48800803525401015,-0.7152226868316618
6840,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx414,dr7_mfxs0_irish_ae_5252.wav,AE,q,r,0.32825,0.4046875,0.07643749999999999,irish,,,False,mfxs0,m,731.0,1628.0,897.0,1.5349224644147266,-1.3324609800699312,-1.7690291277957868,-0.5235808993534554
6841,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx414,dr7_mfxs0_fresh_eh_25226.wav,eh,r,sh,1.576625,1.64225,0.06562500000000004,fresh,eat,kippers,False,mfxs0,m,530.0,1721.0,1191.0,-1.2053231264447923,-0.49749434927700215,0.2236703494914213,-0.8021861870318533
6842,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx414,dr7_mfxs0_breakfast_eh_39880.wav,eh,r,kcl,2.4925,2.5725,0.07999999999999963,breakfast,for,,False,mfxs0,m,670.0,1534.0,864.0,0.7033056433081064,-2.176405746677838,-1.992699477287208,-0.4317860935865934
6843,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx54,dr7_mfxs0_pleasure_eh_37649.wav,eh,l,zh,2.3530625,2.4516875,0.09862499999999974,pleasure,pure,,False,mfxs0,m,465.0,1759.0,1294.0,-2.091472198115781,-0.1563251883078483,0.9217929554797969,0.048123592703368884
6844,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxs0/sx54,dr7_mfxs0_and_ae_43080.wav,AE,q,nx,2.6925,2.742375,0.049875000000000114,and,,excitement,True,mfxs0,m,625.0,1743.0,1118.0,0.08981782445896039,-0.29997536134749203,-0.2711155751411167,-1.2080158546327568
6845,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/sa1,dr7_mfxv0_had_ae_6440.wav,AE,hv,dcl,0.4025,0.5195625,0.11706250000000001,had,she,your,False,mfxv0,m,600.0,1758.0,1158.0,-0.13849135513301233,0.7486059590630887,0.626427719855182,0.23362698244626287
6846,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/sa2,dr7_mfxv0_dont_ae_4840.wav,AE,dx,s,0.3025,0.4619375,0.1594375,don't,,ask,True,mfxv0,m,621.0,1753.0,1132.0,0.1827763814836838,0.7044883622200406,0.4529662324064936,1.3205113406523836
6847,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/sa2,dr7_mfxv0_carry_eh_15150.wav,eh,k,r,0.946875,1.008375,0.0615,carry,to,an,False,mfxv0,m,490.0,1826.0,1336.0,-1.8213223564585637,1.3486052761285416,1.813971749311587,-1.191506047708961
6848,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/sa2,dr7_mfxv0_rag_ae_25454.wav,AE,r,gcl,1.590875,1.7475,0.15662500000000001,rag,oily,like,False,mfxv0,m,609.0,1679.0,1070.0,-0.0008051822972854105,0.05154792894293,0.0393273007980828,1.2483729982935705
6849,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/sa2,dr7_mfxv0_that_ae_33630.wav,AE,dh,tcl,2.101875,2.2575,0.15562499999999968,that,like,,False,mfxv0,m,633.0,1682.0,1049.0,0.36635794526465304,0.07801848704875881,-0.10077620829508858,1.2227238098993172
6850,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/si1005,dr7_mfxv0_castor_eh_3230.wav,eh,k,s,0.201875,0.3205625,0.11868749999999997,castor,,oil,False,mfxv0,m,625.0,1802.0,1177.0,0.24397023607734022,1.1368408112819113,0.7531880376061465,0.27530691358690956
6851,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/si1005,dr7_mfxv0_castorbeans_ae_23330.wav,AE,k,s,1.458125,1.58875,0.1306250000000002,castorbeans,from,has,False,mfxv0,m,644.0,1720.0,1076.0,0.5346410453972081,0.41331222305592374,0.07935687482470319,0.5814941000432123
6852,TIMIT,timit/TIMIT_ORIG/train/dr7/mfxv0/si1005,dr7_mfxv0_has_eh_37070.wav,eh,hh,z,2.316875,2.425625,0.10875000000000012,has,castorbeans,gone,False,mfxv0,m,564.0,1660.0,1096.0,-0.68923604647592,-0.11609893906065247,0.2127887882467712,0.02041810391910628
